File_Name,Original_Width,Original_Height,Assigned_Label,Data_Split
187.jpg,500,375,Cat,Train
1870.jpg,500,377,Cat,Train
1871.jpg,500,375,Cat,Train
1872.jpg,396,379,Cat,Train
1873.jpg,500,332,Cat,Train
1874.jpg,119,142,Cat,Train
1875.jpg,500,375,Cat,Train
1876.jpg,370,279,Cat,Train
1877.jpg,500,470,Cat,Train
1878.jpg,500,375,Cat,Train
1879.jpg,500,375,Cat,Train
188.jpg,205,448,Cat,Validation
1880.jpg,127,141,Cat,Train
1881.jpg,368,360,Cat,Train
1882.jpg,500,416,Cat,Train
1883.jpg,500,415,Cat,Validation
1884.jpg,500,371,Cat,Train
1885.jpg,235,313,Cat,Train
1886.jpg,336,388,Cat,Train
1887.jpg,500,375,Cat,Train
1888.jpg,500,473,Cat,Validation
1889.jpg,500,375,Cat,Train
189.jpg,500,470,Cat,Train
1890.jpg,350,359,Cat,Train
1891.jpg,400,292,Cat,Train
1892.jpg,413,500,Cat,Train
1893.jpg,500,458,Cat,Train
1894.jpg,500,375,Cat,Validation
1895.jpg,406,336,Cat,Train
1896.jpg,448,336,Cat,Train
1897.jpg,207,270,Cat,Train
1898.jpg,395,500,Cat,Train
1899.jpg,433,450,Cat,Train
19.jpg,320,224,Cat,Train
190.jpg,500,368,Cat,Train
1900.jpg,300,225,Cat,Train
1901.jpg,500,375,Cat,Train
1902.jpg,400,211,Cat,Train
1903.jpg,300,156,Cat,Train
1904.jpg,206,148,Cat,Train
1905.jpg,500,375,Cat,Train
1906.jpg,500,374,Cat,Train
1907.jpg,327,357,Cat,Train
1908.jpg,240,180,Cat,Train
1909.jpg,500,375,Cat,Train
191.jpg,384,500,Cat,Train
1910.jpg,500,375,Cat,Train
1911.jpg,500,375,Cat,Train
1912.jpg,500,375,Cat,Validation
1913.jpg,488,500,Cat,Train
1914.jpg,384,256,Cat,Validation
1915.jpg,357,500,Cat,Train
1916.jpg,500,375,Cat,Validation
1917.jpg,350,466,Cat,Train
1918.jpg,333,500,Cat,Train
1919.jpg,458,500,Cat,Train
192.jpg,500,375,Cat,Train
1920.jpg,500,426,Cat,Validation
1921.jpg,500,375,Cat,Train
1922.jpg,350,337,Cat,Train
1923.jpg,500,500,Cat,Train
1924.jpg,150,150,Cat,Train
1925.jpg,476,303,Cat,Train
1926.jpg,125,125,Cat,Train
1927.jpg,500,495,Cat,Train
1928.jpg,500,375,Cat,Train
1929.jpg,297,478,Cat,Train
193.jpg,180,200,Cat,Train
1930.jpg,346,500,Cat,Validation
1931.jpg,500,375,Cat,Train
1932.jpg,448,477,Cat,Validation
1933.jpg,165,123,Cat,Train
1934.jpg,500,375,Cat,Train
1935.jpg,412,500,Cat,Train
1936.jpg,320,240,Cat,Train
1937.jpg,300,237,Cat,Validation
1938.jpg,300,225,Cat,Train
1939.jpg,467,479,Cat,Train
194.jpg,500,498,Cat,Validation
1940.jpg,400,300,Cat,Validation
1941.jpg,500,458,Cat,Validation
1942.jpg,368,480,Cat,Validation
1943.jpg,500,413,Cat,Train
1944.jpg,374,500,Cat,Train
1945.jpg,490,500,Cat,Train
1946.jpg,500,375,Cat,Train
1947.jpg,500,343,Cat,Train
1948.jpg,300,225,Cat,Train
1949.jpg,500,375,Cat,Train
195.jpg,500,375,Cat,Train
1950.jpg,500,375,Cat,Train
1951.jpg,399,198,Cat,Train
1952.jpg,470,310,Cat,Validation
1953.jpg,450,337,Cat,Train
1954.jpg,500,422,Cat,Validation
1955.jpg,500,319,Cat,Validation
1956.jpg,481,500,Cat,Train
1957.jpg,500,375,Cat,Train
1958.jpg,390,500,Cat,Train
1959.jpg,265,350,Cat,Train
196.jpg,400,347,Cat,Validation
1960.jpg,500,374,Cat,Train
1961.jpg,200,226,Cat,Train
1962.jpg,156,270,Cat,Train
1963.jpg,300,225,Cat,Train
1964.jpg,448,336,Cat,Validation
1965.jpg,350,402,Cat,Train
1966.jpg,500,366,Cat,Train
1967.jpg,341,302,Cat,Validation
1968.jpg,500,374,Cat,Train
1969.jpg,500,375,Cat,Train
197.jpg,281,500,Cat,Train
1970.jpg,290,288,Cat,Train
1971.jpg,500,404,Cat,Validation
1972.jpg,500,333,Cat,Train
1973.jpg,500,292,Cat,Train
1974.jpg,350,500,Cat,Train
1975.jpg,500,375,Cat,Train
1976.jpg,500,319,Cat,Train
1977.jpg,230,354,Cat,Train
1978.jpg,277,257,Cat,Train
1979.jpg,500,340,Cat,Train
198.jpg,500,375,Cat,Train
1980.jpg,255,443,Cat,Train
1981.jpg,500,406,Cat,Validation
1982.jpg,500,375,Cat,Train
1983.jpg,400,204,Cat,Train
1984.jpg,210,300,Cat,Train
1985.jpg,500,374,Cat,Train
1986.jpg,115,175,Cat,Validation
1987.jpg,500,375,Cat,Train
1988.jpg,500,375,Cat,Validation
1989.jpg,500,375,Cat,Train
199.jpg,270,320,Cat,Train
1990.jpg,500,375,Cat,Train
1991.jpg,300,225,Cat,Train
1992.jpg,375,500,Cat,Train
1993.jpg,500,415,Cat,Train
1994.jpg,500,375,Cat,Validation
1995.jpg,500,375,Cat,Validation
1996.jpg,497,270,Cat,Train
1997.jpg,500,332,Cat,Train
1998.jpg,500,375,Cat,Train
1999.jpg,500,375,Cat,Train
2.jpg,312,397,Cat,Train
20.jpg,500,375,Cat,Train
200.jpg,500,375,Cat,Validation
2000.jpg,459,500,Cat,Train
2001.jpg,500,323,Cat,Validation
2002.jpg,500,449,Cat,Train
2003.jpg,240,190,Cat,Validation
2004.jpg,193,197,Cat,Train
2005.jpg,350,366,Cat,Train
2006.jpg,336,448,Cat,Train
2007.jpg,500,400,Cat,Validation
2008.jpg,500,477,Cat,Train
2009.jpg,400,309,Cat,Train
201.jpg,400,309,Cat,Train
2010.jpg,500,374,Cat,Train
2011.jpg,472,500,Cat,Train
2012.jpg,500,375,Cat,Train
2013.jpg,240,240,Cat,Train
2014.jpg,395,500,Cat,Validation
2015.jpg,400,300,Cat,Train
2016.jpg,250,273,Cat,Train
2017.jpg,300,300,Cat,Train
2018.jpg,450,384,Cat,Train
2019.jpg,500,375,Cat,Validation
202.jpg,239,240,Cat,Train
2020.jpg,500,393,Cat,Train
2021.jpg,480,360,Cat,Validation
2022.jpg,500,375,Cat,Validation
2023.jpg,300,225,Cat,Train
2024.jpg,197,248,Cat,Validation
2025.jpg,200,160,Cat,Train
2026.jpg,307,339,Cat,Train
2027.jpg,500,374,Cat,Train
2028.jpg,500,375,Cat,Train
2029.jpg,500,365,Cat,Train
203.jpg,500,418,Cat,Train
2030.jpg,500,450,Cat,Validation
2031.jpg,318,500,Cat,Train
2032.jpg,375,500,Cat,Train
2033.jpg,480,443,Cat,Train
2034.jpg,500,375,Cat,Validation
2035.jpg,500,344,Cat,Train
2036.jpg,125,124,Cat,Validation
2037.jpg,500,375,Cat,Validation
2038.jpg,500,375,Cat,Train
2039.jpg,500,375,Cat,Train
204.jpg,276,226,Cat,Train
2040.jpg,500,329,Cat,Train
2041.jpg,500,386,Cat,Train
2042.jpg,500,379,Cat,Train
2043.jpg,500,428,Cat,Train
2044.jpg,500,375,Cat,Train
2045.jpg,350,262,Cat,Train
2046.jpg,500,375,Cat,Train
2047.jpg,500,375,Cat,Train
2048.jpg,440,365,Cat,Train
2049.jpg,319,214,Cat,Train
205.jpg,500,259,Cat,Train
2050.jpg,300,279,Cat,Train
2051.jpg,395,500,Cat,Train
2052.jpg,414,320,Cat,Train
2053.jpg,500,375,Cat,Train
2054.jpg,375,500,Cat,Train
2055.jpg,252,162,Cat,Train
2056.jpg,500,375,Cat,Train
2057.jpg,400,360,Cat,Train
2058.jpg,500,500,Cat,Train
2059.jpg,200,300,Cat,Train
206.jpg,375,500,Cat,Train
2060.jpg,500,375,Cat,Train
2061.jpg,500,375,Cat,Validation
2062.jpg,500,375,Cat,Train
2063.jpg,500,419,Cat,Train
2064.jpg,500,375,Cat,Train
2065.jpg,350,263,Cat,Train
2066.jpg,434,500,Cat,Train
2067.jpg,250,354,Cat,Train
2068.jpg,235,253,Cat,Train
2069.jpg,250,319,Cat,Train
207.jpg,381,500,Cat,Train
2070.jpg,500,375,Cat,Train
2071.jpg,500,465,Cat,Train
2072.jpg,332,500,Cat,Train
2073.jpg,500,375,Cat,Train
2074.jpg,423,500,Cat,Train
2075.jpg,500,375,Cat,Train
2076.jpg,310,271,Cat,Train
2077.jpg,500,315,Cat,Train
2078.jpg,500,375,Cat,Train
2079.jpg,406,403,Cat,Validation
208.jpg,407,305,Cat,Train
2080.jpg,471,500,Cat,Validation
2081.jpg,240,240,Cat,Train
2082.jpg,320,240,Cat,Train
2083.jpg,188,141,Cat,Train
2084.jpg,500,388,Cat,Train
2085.jpg,500,420,Cat,Train
2086.jpg,500,450,Cat,Train
2087.jpg,149,199,Cat,Train
2088.jpg,150,100,Cat,Train
2089.jpg,231,320,Cat,Validation
209.jpg,500,299,Cat,Train
2090.jpg,360,270,Cat,Train
2091.jpg,500,354,Cat,Train
2092.jpg,350,344,Cat,Train
2093.jpg,500,292,Cat,Train
2094.jpg,233,229,Cat,Validation
2095.jpg,75,80,Cat,Validation
2096.jpg,120,90,Cat,Validation
2097.jpg,500,494,Cat,Train
2098.jpg,242,200,Cat,Train
2099.jpg,500,375,Cat,Train
21.jpg,431,500,Cat,Train
210.jpg,500,457,Cat,Train
2100.jpg,432,500,Cat,Train
2101.jpg,369,480,Cat,Validation
2102.jpg,380,383,Cat,Train
2103.jpg,500,334,Cat,Train
2104.jpg,500,334,Cat,Train
2105.jpg,427,500,Cat,Train
2106.jpg,500,380,Cat,Train
2107.jpg,500,340,Cat,Train
2108.jpg,500,371,Cat,Train
2109.jpg,385,285,Cat,Validation
211.jpg,235,439,Cat,Train
2110.jpg,272,258,Cat,Train
2111.jpg,448,410,Cat,Train
2112.jpg,500,375,Cat,Train
2113.jpg,233,270,Cat,Train
2114.jpg,212,170,Cat,Train
2115.jpg,323,480,Cat,Train
2116.jpg,500,375,Cat,Validation
2117.jpg,500,377,Cat,Train
2118.jpg,500,329,Cat,Validation
2119.jpg,500,375,Cat,Train
212.jpg,332,320,Cat,Train
2120.jpg,500,409,Cat,Train
2121.jpg,500,472,Cat,Train
2122.jpg,407,500,Cat,Train
2123.jpg,500,375,Cat,Train
2124.jpg,240,213,Cat,Train
2125.jpg,375,500,Cat,Validation
2126.jpg,400,500,Cat,Train
2127.jpg,456,479,Cat,Train
2128.jpg,435,415,Cat,Train
2129.jpg,500,375,Cat,Train
213.jpg,259,270,Cat,Train
2130.jpg,500,416,Cat,Validation
2131.jpg,411,379,Cat,Train
2132.jpg,500,477,Cat,Validation
2133.jpg,500,375,Cat,Train
2134.jpg,406,412,Cat,Train
2135.jpg,500,375,Cat,Validation
2136.jpg,339,500,Cat,Train
2137.jpg,314,500,Cat,Train
2138.jpg,300,178,Cat,Train
2139.jpg,360,168,Cat,Train
214.jpg,200,134,Cat,Train
2140.jpg,500,375,Cat,Train
2141.jpg,500,500,Cat,Train
2142.jpg,500,375,Cat,Train
2143.jpg,480,318,Cat,Train
2144.jpg,320,250,Cat,Train
2145.jpg,500,375,Cat,Train
2146.jpg,500,381,Cat,Train
2147.jpg,400,500,Cat,Validation
2148.jpg,500,375,Cat,Train
2149.jpg,275,275,Cat,Train
215.jpg,400,325,Cat,Train
2150.jpg,500,333,Cat,Train
2151.jpg,350,265,Cat,Validation
2152.jpg,333,500,Cat,Train
2153.jpg,321,391,Cat,Train
2154.jpg,500,239,Cat,Train
2155.jpg,436,500,Cat,Train
2156.jpg,500,375,Cat,Train
2157.jpg,393,400,Cat,Train
2158.jpg,500,375,Cat,Train
2159.jpg,407,500,Cat,Train
216.jpg,480,412,Cat,Train
2160.jpg,217,282,Cat,Train
2161.jpg,500,375,Cat,Train
2162.jpg,350,262,Cat,Train
2163.jpg,389,500,Cat,Train
2164.jpg,322,491,Cat,Validation
2165.jpg,110,97,Cat,Train
2166.jpg,490,500,Cat,Validation
2167.jpg,319,230,Cat,Train
2168.jpg,500,333,Cat,Validation
2169.jpg,448,336,Cat,Validation
217.jpg,500,375,Cat,Train
2170.jpg,500,375,Cat,Train
2171.jpg,500,371,Cat,Train
2172.jpg,336,500,Cat,Train
2173.jpg,464,500,Cat,Train
2174.jpg,200,118,Cat,Train
2175.jpg,436,338,Cat,Train
2176.jpg,324,412,Cat,Train
2177.jpg,500,375,Cat,Train
2178.jpg,450,249,Cat,Train
2179.jpg,476,398,Cat,Train
218.jpg,500,375,Cat,Train
2180.jpg,320,400,Cat,Train
2181.jpg,500,375,Cat,Train
2182.jpg,375,500,Cat,Train
2183.jpg,500,500,Cat,Train
2184.jpg,500,375,Cat,Train
2185.jpg,500,250,Cat,Train
2186.jpg,389,292,Cat,Train
2187.jpg,500,334,Cat,Validation
2188.jpg,500,333,Cat,Train
2189.jpg,139,233,Cat,Train
219.jpg,488,500,Cat,Train
2190.jpg,500,332,Cat,Train
2191.jpg,500,375,Cat,Validation
2192.jpg,500,475,Cat,Train
2193.jpg,238,499,Cat,Validation
2194.jpg,409,306,Cat,Train
2195.jpg,500,375,Cat,Train
2196.jpg,390,500,Cat,Train
2197.jpg,234,270,Cat,Train
2198.jpg,480,436,Cat,Train
2199.jpg,350,255,Cat,Train
22.jpg,500,346,Cat,Train
220.jpg,500,308,Cat,Train
2200.jpg,500,375,Cat,Train
2201.jpg,350,354,Cat,Train
2202.jpg,400,400,Cat,Validation
2203.jpg,360,270,Cat,Train
2204.jpg,433,325,Cat,Train
2205.jpg,264,302,Cat,Train
2206.jpg,500,375,Cat,Train
2207.jpg,276,500,Cat,Validation
2208.jpg,500,375,Cat,Train
2209.jpg,500,375,Cat,Validation
221.jpg,500,375,Cat,Train
2210.jpg,216,160,Cat,Train
2211.jpg,291,437,Cat,Validation
2212.jpg,418,500,Cat,Train
2213.jpg,180,135,Cat,Train
2214.jpg,500,417,Cat,Train
2215.jpg,190,279,Cat,Validation
2216.jpg,500,422,Cat,Train
2217.jpg,443,437,Cat,Train
2218.jpg,375,500,Cat,Train
2219.jpg,391,314,Cat,Train
222.jpg,500,375,Cat,Train
2220.jpg,500,375,Cat,Train
2221.jpg,500,375,Cat,Train
2222.jpg,500,375,Cat,Train
2223.jpg,320,240,Cat,Train
2224.jpg,350,344,Cat,Train
2225.jpg,200,133,Cat,Validation
2226.jpg,500,375,Cat,Train
2227.jpg,300,128,Cat,Train
2228.jpg,500,393,Cat,Train
2229.jpg,375,500,Cat,Train
223.jpg,469,434,Cat,Train
2230.jpg,480,360,Cat,Train
2231.jpg,500,375,Cat,Validation
2232.jpg,402,500,Cat,Train
2233.jpg,500,328,Cat,Train
2234.jpg,500,375,Cat,Validation
2235.jpg,265,500,Cat,Validation
2236.jpg,314,500,Cat,Train
2237.jpg,500,333,Cat,Train
2238.jpg,500,375,Cat,Validation
2239.jpg,298,247,Cat,Train
224.jpg,500,375,Cat,Validation
2240.jpg,428,459,Cat,Train
2241.jpg,464,480,Cat,Train
2242.jpg,216,288,Cat,Train
2243.jpg,300,225,Cat,Train
2244.jpg,500,336,Cat,Train
2245.jpg,500,375,Cat,Validation
2246.jpg,376,500,Cat,Train
2247.jpg,500,439,Cat,Train
2248.jpg,249,448,Cat,Train
2249.jpg,500,332,Cat,Train
225.jpg,350,310,Cat,Validation
2250.jpg,195,259,Cat,Train
2251.jpg,430,500,Cat,Train
2252.jpg,500,392,Cat,Train
2253.jpg,500,375,Cat,Train
2254.jpg,373,355,Cat,Train
2255.jpg,460,345,Cat,Train
2256.jpg,448,336,Cat,Train
2257.jpg,384,500,Cat,Train
2258.jpg,500,375,Cat,Train
2259.jpg,411,355,Cat,Train
226.jpg,500,375,Cat,Train
2260.jpg,240,320,Cat,Validation
2261.jpg,500,375,Cat,Train
2262.jpg,200,238,Cat,Train
2263.jpg,200,225,Cat,Train
2264.jpg,376,298,Cat,Train
2265.jpg,500,333,Cat,Train
2266.jpg,375,500,Cat,Train
2267.jpg,500,344,Cat,Train
2268.jpg,407,500,Cat,Validation
2269.jpg,500,275,Cat,Train
227.jpg,448,336,Cat,Validation
2270.jpg,500,367,Cat,Train
2271.jpg,285,500,Cat,Train
2272.jpg,500,375,Cat,Train
2273.jpg,500,414,Cat,Train
2274.jpg,480,430,Cat,Train
2275.jpg,200,184,Cat,Validation
2276.jpg,199,250,Cat,Train
2277.jpg,205,234,Cat,Train
2278.jpg,400,421,Cat,Train
2279.jpg,448,336,Cat,Train
228.jpg,500,375,Cat,Train
2280.jpg,500,375,Cat,Train
2281.jpg,304,217,Cat,Train
2282.jpg,500,456,Cat,Train
2283.jpg,500,375,Cat,Validation
2284.jpg,404,378,Cat,Train
2285.jpg,483,500,Cat,Train
2286.jpg,500,384,Cat,Validation
2287.jpg,479,500,Cat,Train
2288.jpg,375,500,Cat,Validation
2289.jpg,344,500,Cat,Train
229.jpg,335,500,Cat,Train
2290.jpg,325,400,Cat,Train
2291.jpg,360,303,Cat,Train
2292.jpg,500,328,Cat,Train
2293.jpg,500,375,Cat,Train
2294.jpg,500,471,Cat,Train
2295.jpg,500,375,Cat,Train
2296.jpg,480,360,Cat,Train
2297.jpg,439,500,Cat,Train
2298.jpg,500,420,Cat,Train
2299.jpg,500,336,Cat,Train
23.jpg,334,257,Cat,Train
230.jpg,500,357,Cat,Train
2300.jpg,350,262,Cat,Validation
2301.jpg,380,400,Cat,Train
2302.jpg,500,304,Cat,Train
2303.jpg,375,500,Cat,Validation
2304.jpg,248,293,Cat,Train
2305.jpg,500,375,Cat,Train
2306.jpg,500,375,Cat,Train
2307.jpg,500,375,Cat,Train
2308.jpg,327,500,Cat,Train
2309.jpg,434,263,Cat,Train
231.jpg,500,375,Cat,Train
2310.jpg,500,375,Cat,Train
2311.jpg,500,241,Cat,Validation
2312.jpg,500,375,Cat,Train
2313.jpg,229,171,Cat,Train
2314.jpg,500,375,Cat,Validation
2315.jpg,500,375,Cat,Train
2316.jpg,448,302,Cat,Train
2317.jpg,500,375,Cat,Validation
2318.jpg,162,190,Cat,Validation
2319.jpg,276,226,Cat,Validation
232.jpg,500,375,Cat,Validation
2320.jpg,500,375,Cat,Train
2321.jpg,500,375,Cat,Train
2322.jpg,320,240,Cat,Train
2323.jpg,500,375,Cat,Train
2324.jpg,500,429,Cat,Train
2325.jpg,401,287,Cat,Train
2326.jpg,314,193,Cat,Train
2327.jpg,500,375,Cat,Train
2328.jpg,423,500,Cat,Train
2329.jpg,500,375,Cat,Train
233.jpg,500,350,Cat,Train
2330.jpg,320,233,Cat,Train
2331.jpg,320,240,Cat,Validation
2332.jpg,304,228,Cat,Train
2333.jpg,500,375,Cat,Train
2334.jpg,500,375,Cat,Train
2335.jpg,421,336,Cat,Train
2336.jpg,500,356,Cat,Train
2337.jpg,500,375,Cat,Train
2338.jpg,500,375,Cat,Train
2339.jpg,500,439,Cat,Train
234.jpg,217,288,Cat,Train
2340.jpg,479,359,Cat,Train
2341.jpg,300,417,Cat,Train
2342.jpg,320,240,Cat,Train
2343.jpg,500,316,Cat,Validation
2344.jpg,500,375,Cat,Validation
2345.jpg,500,375,Cat,Train
2346.jpg,500,375,Cat,Validation
2347.jpg,366,500,Cat,Train
2348.jpg,500,377,Cat,Train
2349.jpg,407,500,Cat,Validation
235.jpg,500,375,Cat,Validation
2350.jpg,500,371,Cat,Train
2351.jpg,300,241,Cat,Train
2352.jpg,235,200,Cat,Train
2353.jpg,400,301,Cat,Train
2354.jpg,135,135,Cat,Train
2355.jpg,500,375,Cat,Train
2356.jpg,350,208,Cat,Train
2357.jpg,500,377,Cat,Train
2358.jpg,252,189,Cat,Validation
2359.jpg,144,163,Cat,Validation
236.jpg,500,375,Cat,Train
2360.jpg,384,401,Cat,Train
2361.jpg,225,275,Cat,Train
2362.jpg,500,375,Cat,Train
2363.jpg,500,416,Cat,Train
2364.jpg,300,203,Cat,Train
2365.jpg,500,343,Cat,Train
2366.jpg,500,375,Cat,Train
2367.jpg,500,377,Cat,Validation
2368.jpg,329,332,Cat,Train
2369.jpg,448,320,Cat,Train
237.jpg,500,375,Cat,Train
2370.jpg,350,262,Cat,Validation
2371.jpg,350,262,Cat,Validation
2372.jpg,500,375,Cat,Train
2373.jpg,500,374,Cat,Train
2374.jpg,500,375,Cat,Train
2375.jpg,316,301,Cat,Train
2376.jpg,400,338,Cat,Train
2377.jpg,500,472,Cat,Train
2378.jpg,500,333,Cat,Train
2379.jpg,500,386,Cat,Train
238.jpg,462,500,Cat,Train
2380.jpg,500,375,Cat,Train
2381.jpg,320,240,Cat,Train
2382.jpg,500,321,Cat,Validation
2383.jpg,309,270,Cat,Train
2384.jpg,500,375,Cat,Validation
2385.jpg,321,500,Cat,Train
2386.jpg,500,375,Cat,Validation
2387.jpg,500,374,Cat,Validation
2388.jpg,491,500,Cat,Validation
2389.jpg,231,320,Cat,Train
239.jpg,500,336,Cat,Train
2390.jpg,250,178,Cat,Train
2391.jpg,320,240,Cat,Validation
2392.jpg,500,374,Cat,Train
2393.jpg,200,178,Cat,Train
2394.jpg,500,432,Cat,Train
2395.jpg,350,473,Cat,Train
2396.jpg,368,500,Cat,Train
2397.jpg,300,251,Cat,Train
2398.jpg,500,374,Cat,Validation
2399.jpg,500,375,Cat,Validation
24.jpg,500,375,Cat,Validation
240.jpg,500,425,Cat,Train
2400.jpg,320,224,Cat,Train
2401.jpg,336,364,Cat,Validation
2402.jpg,481,336,Cat,Train
2403.jpg,288,216,Cat,Train
2404.jpg,290,389,Cat,Train
2405.jpg,352,380,Cat,Train
2406.jpg,440,441,Cat,Validation
2407.jpg,182,216,Cat,Train
2408.jpg,500,375,Cat,Train
2409.jpg,500,396,Cat,Train
241.jpg,500,375,Cat,Train
2410.jpg,497,350,Cat,Train
2411.jpg,500,387,Cat,Train
2412.jpg,376,500,Cat,Train
2413.jpg,500,375,Cat,Train
2414.jpg,236,350,Cat,Train
2415.jpg,140,109,Cat,Validation
2416.jpg,500,375,Cat,Train
2417.jpg,475,346,Cat,Train
2418.jpg,500,375,Cat,Train
2419.jpg,500,375,Cat,Train
242.jpg,500,375,Cat,Train
2420.jpg,500,400,Cat,Train
2421.jpg,500,375,Cat,Train
2422.jpg,500,333,Cat,Train
2423.jpg,500,375,Cat,Train
2424.jpg,250,152,Cat,Train
2425.jpg,500,357,Cat,Validation
2426.jpg,245,300,Cat,Train
2427.jpg,500,332,Cat,Train
2428.jpg,500,375,Cat,Train
2429.jpg,500,480,Cat,Train
243.jpg,500,375,Cat,Train
2430.jpg,333,500,Cat,Train
2431.jpg,500,375,Cat,Train
2432.jpg,500,375,Cat,Train
2433.jpg,60,41,Cat,Validation
2434.jpg,500,318,Cat,Train
2435.jpg,415,500,Cat,Train
2436.jpg,500,375,Cat,Train
2437.jpg,259,188,Cat,Train
2438.jpg,461,500,Cat,Train
2439.jpg,352,291,Cat,Train
244.jpg,300,201,Cat,Validation
2440.jpg,452,336,Cat,Train
2441.jpg,500,375,Cat,Train
2442.jpg,443,274,Cat,Train
2443.jpg,500,375,Cat,Validation
2444.jpg,228,240,Cat,Train
2445.jpg,400,309,Cat,Train
2446.jpg,500,397,Cat,Train
2447.jpg,500,371,Cat,Train
2448.jpg,374,469,Cat,Validation
2449.jpg,227,183,Cat,Train
245.jpg,345,500,Cat,Train
2450.jpg,500,385,Cat,Train
2451.jpg,335,400,Cat,Train
2452.jpg,500,375,Cat,Train
2453.jpg,369,500,Cat,Train
2454.jpg,500,375,Cat,Train
2455.jpg,500,413,Cat,Validation
2456.jpg,338,500,Cat,Train
2457.jpg,500,375,Cat,Train
2458.jpg,500,287,Cat,Train
2459.jpg,500,375,Cat,Train
246.jpg,500,375,Cat,Validation
2460.jpg,500,424,Cat,Train
2461.jpg,500,375,Cat,Train
2462.jpg,427,500,Cat,Train
2463.jpg,338,450,Cat,Train
2464.jpg,500,375,Cat,Train
2465.jpg,500,375,Cat,Validation
2466.jpg,500,375,Cat,Train
2467.jpg,357,362,Cat,Validation
2468.jpg,500,375,Cat,Validation
2469.jpg,500,334,Cat,Train
247.jpg,385,427,Cat,Validation
2470.jpg,320,240,Cat,Train
2471.jpg,424,480,Cat,Train
2472.jpg,288,432,Cat,Train
2473.jpg,500,375,Cat,Validation
2474.jpg,500,320,Cat,Train
2475.jpg,320,240,Cat,Train
2476.jpg,500,375,Cat,Train
2477.jpg,486,441,Cat,Train
2478.jpg,460,500,Cat,Train
2479.jpg,499,500,Cat,Train
248.jpg,320,229,Cat,Train
2480.jpg,500,332,Cat,Train
2481.jpg,364,400,Cat,Train
2482.jpg,288,280,Cat,Train
2483.jpg,350,245,Cat,Train
2484.jpg,250,188,Cat,Train
2485.jpg,500,375,Cat,Train
2486.jpg,373,500,Cat,Train
2487.jpg,480,273,Cat,Train
2488.jpg,450,338,Cat,Train
2489.jpg,487,500,Cat,Train
249.jpg,345,336,Cat,Train
2490.jpg,500,394,Cat,Train
2491.jpg,280,247,Cat,Train
2492.jpg,500,375,Cat,Train
2493.jpg,438,500,Cat,Validation
2494.jpg,500,333,Cat,Train
2495.jpg,500,377,Cat,Validation
2496.jpg,500,375,Cat,Validation
2497.jpg,500,380,Cat,Train
2498.jpg,500,375,Cat,Train
2499.jpg,500,375,Cat,Train
25.jpg,346,500,Cat,Train
250.jpg,500,375,Cat,Train
2500.jpg,338,352,Cat,Train
2501.jpg,350,466,Cat,Train
2502.jpg,500,334,Cat,Train
2503.jpg,500,375,Cat,Train
2504.jpg,500,318,Cat,Train
2505.jpg,400,360,Cat,Train
2506.jpg,500,375,Cat,Train
2507.jpg,350,327,Cat,Validation
2508.jpg,426,500,Cat,Train
2509.jpg,500,375,Cat,Train
251.jpg,500,375,Cat,Train
2510.jpg,500,375,Cat,Train
2511.jpg,394,500,Cat,Train
2512.jpg,226,300,Cat,Train
2513.jpg,500,375,Cat,Train
2514.jpg,284,272,Cat,Train
2515.jpg,256,240,Cat,Train
2516.jpg,293,203,Cat,Train
2517.jpg,250,232,Cat,Train
2518.jpg,500,375,Cat,Train
2519.jpg,288,250,Cat,Train
252.jpg,150,113,Cat,Train
2520.jpg,320,240,Cat,Validation
2521.jpg,500,433,Cat,Train
2522.jpg,319,408,Cat,Train
2523.jpg,157,200,Cat,Train
2524.jpg,200,219,Cat,Train
2525.jpg,354,336,Cat,Validation
2526.jpg,500,377,Cat,Train
2527.jpg,388,500,Cat,Train
2528.jpg,475,500,Cat,Validation
2529.jpg,500,386,Cat,Train
253.jpg,154,129,Cat,Validation
2530.jpg,500,374,Cat,Train
2531.jpg,324,252,Cat,Train
2532.jpg,477,450,Cat,Train
2533.jpg,500,332,Cat,Train
2534.jpg,126,250,Cat,Train
2535.jpg,200,161,Cat,Train
2536.jpg,350,262,Cat,Validation
2537.jpg,300,368,Cat,Train
2538.jpg,500,375,Cat,Train
2539.jpg,500,437,Cat,Train
254.jpg,360,480,Cat,Validation
2540.jpg,359,500,Cat,Train
2541.jpg,500,375,Cat,Train
2542.jpg,212,250,Cat,Train
2543.jpg,396,500,Cat,Train
2544.jpg,320,240,Cat,Train
2545.jpg,425,480,Cat,Train
2546.jpg,500,411,Cat,Train
2547.jpg,500,375,Cat,Train
2548.jpg,500,393,Cat,Train
2549.jpg,206,308,Cat,Train
255.jpg,500,500,Cat,Train
2550.jpg,200,150,Cat,Train
2551.jpg,350,306,Cat,Validation
2552.jpg,479,500,Cat,Train
2553.jpg,208,156,Cat,Train
2554.jpg,500,469,Cat,Train
2555.jpg,312,432,Cat,Train
2556.jpg,500,375,Cat,Train
2557.jpg,400,265,Cat,Validation
2558.jpg,360,270,Cat,Train
2559.jpg,500,357,Cat,Train
256.jpg,230,317,Cat,Train
2560.jpg,500,375,Cat,Train
2561.jpg,500,375,Cat,Train
2562.jpg,500,375,Cat,Train
2563.jpg,400,300,Cat,Train
